N,P,K,temperature,humidity,ph,rainfall,label
121,78,169,27.139177681486437,83.65847147412893,5.844725181320694,217.26335208833348,banana
108,82,151,34.648143216351855,71.60176913005743,6.15988689087364,161.96603717734837,banana
149,79,170,29.561907020626336,85.86559961592525,6.733814583837667,245.28006351440598,banana
100,70,182,33.9172695660757,81.62785242565278,6.626116567009849,186.68692418897524,banana
134,89,186,25.606359445166362,70.09640260441364,6.04393562825065,248.87056790858446,banana
138,70,154,29.94142936689022,76.36792554955069,6.3297716001450794,179.74179873311138,banana
104,75,189,27.065798287424634,70.86930769164458,5.549654310275961,208.51224576558948,banana
112,78,173,34.03681687287147,81.23230757545657,6.2011103672706325,180.86286397528406,banana
104,79,197,26.031188705559227,74.43226775047974,6.550336490407878,185.18498319823394,banana
123,73,161,28.9472829196787,78.8167849542456,6.3450613236585385,174.96181887460054,banana
114,88,155,34.353224214929284,74.93003527086753,6.440313013191176,241.04245311621943,banana
112,85,175,30.83595623784585,76.5204965793471,5.6761566511287205,202.87810305733439,banana
144,80,191,26.318598051294796,82.74140873749462,6.142504140093694,195.70307189507446,banana
125,71,178,34.66294567174009,74.6371314191815,6.2470038395955605,228.28383955553807,banana
121,73,180,25.684377617412263,85.36942403279008,5.540280331683087,200.40395162675637,banana
122,71,174,28.108804216915853,76.2095354117638,6.2775589120779784,164.49340075862102,banana
104,82,161,30.785864439403007,72.88118882260756,6.815457447343994,158.61493284069613,banana
118,77,171,32.38952445636037,73.23229693455173,6.665444401441304,164.01043131748372,banana
136,74,170,33.0311810077058,70.92857175520673,5.983562584156544,186.92630682711282,banana
140,78,177,32.209410773333886,83.28563708257258,5.571409576098452,176.71368133811563,banana
109,46,97,20.354282385344835,48.52804893143255,6.453540761700827,219.8916767931928,mango
98,46,109,23.42188466581009,43.59654674428358,5.885789989601838,161.55158557813238,mango
81,58,86,30.02481253818359,45.28811872391496,6.594795855071789,174.01453090567287,mango
93,42,106,25.3342568110386,46.48325832139606,6.4290018068878885,188.1334838084689,mango
111,53,89,23.677389239469363,51.37253997502871,7.2517609899715225,196.94551002729816,mango
94,44,81,28.812390481250276,49.5512784465893,6.102145331112493,218.7648707546164,mango
116,51,114,26.934820058972022,51.518782513629795,6.294701893491745,234.75564016553972,mango
83,59,117,29.859926774846542,56.75599540334206,5.737646771900458,160.1383145222366,mango
98,58,112,22.523860901882934,53.249202632986865,7.313734653401095,211.2796006151941,mango
91,54,92,23.069353484375988,42.57074959737584,6.639394099205338,195.79438801414966,mango
91,47,110,28.213670483294468,50.966079128058496,6.583432311542634,206.34548441159035,mango
80,40,118,32.479722275891135,56.91270544150127,5.520824927417989,150.58499630781427,mango
106,48,92,25.999719533579587,51.74624507476565,7.395543667528303,165.7882219965882,mango
97,47,88,23.065988314294934,54.58415442205169,6.706907903441271,180.97875631278413,mango
105,54,118,30.420381070657193,45.06460025941455,6.485581862219094,193.05845952328326,mango
101,53,107,25.818316778535316,43.042154093026184,5.627555473633963,232.0286109311436,mango
107,51,100,33.49893052180787,53.65276522433072,6.5700919822031425,158.2654271723495,mango
95,44,101,21.241928291941395,44.44925444828922,6.659180256464948,207.01283006854436,mango
102,44,97,32.7143211988233,41.79569332626754,6.962800953417975,234.50851393366563,mango
107,56,114,21.744109925700595,48.63512058348972,6.6907918060650236,214.0377379037605,mango
84,50,94,27.282622478256364,59.46604760362476,5.758938607860692,166.44819902632256,mango
102,48,108,24.83184375025575,49.10996907467838,6.332387556870547,163.35611466007367,mango
118,56,109,27.875534261870254,55.61705226502706,6.445279279286664,167.8914874291419,mango
115,51,101,21.671197669645814,45.86011479574631,7.472240796453457,209.24722572242624,mango
101,54,109,23.469633795235445,40.22503935364124,5.906583831094046,186.97187875734903,mango
108,58,110,25.97970777425536,43.41137192630316,6.8525222761071,176.5110509207789,mango
102,50,108,33.980109851767594,47.61462718949176,6.8620579401921615,239.41352235358508,mango
102,49,106,34.32337616699229,58.13119539388033,6.759742855452329,212.5894281432254,mango
104,57,118,20.499638303533185,59.69938481301611,6.417934961571588,205.63838637984537,mango
87,53,80,32.53351033610982,58.5171042914092,5.695861026941431,202.73671802954678,mango
100,48,117,21.553049247198405,51.232231667582916,6.652480372401176,216.5763775547251,mango
109,50,106,29.808975177503616,59.36451023563265,6.6700379117161495,209.79494697757025,mango
89,57,112,28.315935741763642,59.66598020804028,6.526919432315262,237.9201235449928,mango
86,52,92,25.398378244911573,56.10420755712046,6.637144129349846,238.94453216836783,mango
113,57,111,33.30441360243696,54.302664385384105,6.841154682800374,175.228774463311,mango
96,53,80,25.675087752370302,58.63196694454736,5.740110000087848,170.2625038412093,mango
82,51,103,31.303790688146503,41.18928290456011,5.633573399752652,242.20962919372943,mango
95,42,103,20.15609490720903,50.360593689583915,7.204898941551949,200.61641654444048,mango
81,41,112,33.22959032755902,49.08438692598977,6.865566715464949,161.1609452280789,mango
101,41,81,24.03882305551154,47.09858639919137,6.406452511204689,236.31765856414498,mango
89,57,106,24.103723920050225,46.39384611745585,5.8592682544421635,170.38052943136265,mango
80,55,89,30.12719333049738,43.356088902755694,5.687631254413615,200.85602696639683,mango
81,41,118,24.03996752491272,43.529672537221145,5.926555734222237,215.35249405216254,mango
108,57,116,20.278384853812256,54.759242886867476,6.8218471581592635,249.85358764022726,mango
102,55,86,34.28921978915575,46.619273351589605,6.032735946523072,171.09404054600654,mango
104,43,118,22.100697755502484,51.375351479332735,6.351929996378152,190.00084090960246,mango
87,49,84,24.023338862900484,50.700648880560294,6.9877328802543595,157.03253346531037,mango
85,43,93,31.667328706326266,45.28935548322815,6.1695214017347375,240.5730127092397,mango
111,52,100,24.848319615274573,44.17258975835964,5.61962466612899,223.1911146770184,mango
88,50,104,20.00220625084474,46.79634418419158,6.641409449487751,208.41335551966353,mango
84,50,81,22.026302513399962,45.594743740561576,7.2990080342992645,170.69368124041375,mango
88,42,93,21.195902171588408,57.290938930940996,6.047296297887942,238.04091581648322,mango
118,40,116,34.21592157857657,52.037411743343796,5.640940473564957,222.1500445305693,mango
100,44,106,29.08335381369832,48.26380568452926,6.273417329021599,244.80051121036894,mango
84,59,99,34.93235493977503,53.11451877515697,7.053132212916486,153.68431062871483,mango
86,50,118,25.414684462113364,58.81505362278596,6.913324144947387,223.76244233385398,mango
112,47,86,22.513570430236072,47.08623652664296,6.537582205937266,232.34605836724216,mango
82,54,88,27.78028700869868,43.56058830524161,7.488843251348266,189.18993398760665,mango
91,43,106,26.05382239541663,53.255224591247874,7.49888425357158,206.50740815675567,mango
91,45,99,31.797808477361414,52.663096292562194,5.81427281560243,174.68453441501677,mango
116,40,86,23.566858459998347,54.437570584987334,7.024499353989676,243.30891700727153,mango
102,56,116,29.437128546532648,49.387192321961116,6.3412594941194556,160.26230746582004,mango
80,53,116,33.54687432241926,47.49192263456213,5.64699462502535,231.26683940278218,mango
95,45,114,32.27751411646952,52.333704454852764,6.053506859243296,154.2150252017716,mango
98,49,100,29.74163575578843,56.71951340859734,6.828237948583363,156.0660145189747,mango
118,45,99,22.090454529416597,57.585355610018794,6.8270736695589775,164.61727476663768,mango
119,42,86,22.502045399229814,52.46702834506227,5.833179364527601,167.78599636679135,mango
95,52,115,23.88774064753772,51.077276951346725,7.1812912100903015,204.45672305943643,mango
117,54,99,20.23491539831728,53.10850357390237,7.2199600712005205,191.87098088695595,mango
89,58,100,31.76332317316967,47.06288235440955,5.821584423181482,215.19948088707213,mango
82,59,107,22.73129293472715,45.8882669022734,5.622013206807922,185.73368061533208,mango
111,57,84,25.104384069873273,49.874124450125734,6.601139136649649,211.6412288040169,mango
109,42,115,23.041040134639626,55.10083265476738,5.501772830956636,155.22190327711834,mango
89,41,105,26.12957584627385,49.190069014140974,6.658887753667862,220.57593165027197,mango
100,51,116,27.051227505065867,47.69514861404564,6.28601464886113,174.16759341419205,mango
103,40,97,21.475001061520786,46.2813932921587,6.614596964709705,221.47818403023285,mango
80,52,112,23.138028629123646,54.595184319910345,5.853644999409576,170.2939697579218,mango
94,40,100,26.861106458099034,50.70458687567722,5.8798621430063145,191.4670781402866,mango
116,54,102,28.255668961561348,56.14429414896124,7.235764287772369,196.9899193657584,mango
113,59,93,30.57799343958784,51.71474943287557,6.759069126182917,160.5771863306952,mango
98,42,111,30.19065805749356,43.77562148412746,7.3884734078048035,228.0678890142081,mango
82,44,106,22.441299914635863,43.44699434149701,6.293407119686811,230.76424475970234,mango
83,40,95,22.832114160895635,47.84916126898784,7.409820046276964,240.97745994139896,mango
90,45,80,32.181451529189616,49.22051948709226,5.710104569341671,156.9231702778999,mango
110,49,101,25.297372728146122,57.36268275202802,6.5899696843152995,192.85505668565858,mango
88,56,81,20.810643585711855,53.98458401246735,5.613621595018292,174.33817613950245,mango
86,41,91,26.936380917975857,52.07111536591032,5.945309189363851,207.63047324427703,mango
90,50,87,21.919351744051806,58.5094235109471,6.963172714567894,181.14384620410962,mango
84,57,100,21.41294591781628,55.2143789433163,6.382593502553699,221.11713467594728,mango
85,55,88,34.6186124785109,57.159044994052095,7.060886273949523,158.16094858033833,mango
117,48,119,25.82221272446122,53.04435294708526,7.351583562422895,159.54196411548332,mango
117,45,107,30.5247299036588,41.93984756965278,6.086488730231502,216.1248406021187,mango
111,51,117,23.202286723485315,42.0333829420987,6.167000585276925,216.98428262982918,mango
104,59,83,30.98889396206021,49.86144005543748,7.31645146118736,248.13489222052215,mango
95,54,100,31.62225126277627,53.30801244977769,5.686465529501488,158.0890039063784,mango
81,42,88,32.82652046908802,42.07677769208448,6.287375604466461,195.5431152058508,mango
107,49,84,24.512388470965792,45.48097007814265,6.592625458684773,219.9321266380515,mango
95,50,111,32.27571352544818,45.785991195850194,7.371112520369986,177.833721416012,mango
85,52,100,31.63587288877335,51.621259737653965,7.145462057452105,240.02408475055535,mango
92,54,108,21.2539772132991,59.704859206070374,5.598563326436037,202.900978782795,mango
61,55,126,25.201893270519324,57.89244289759524,5.947494982569898,69.785512429543,grapes
72,41,142,17.292301051745614,61.82271473383043,6.3701607901160795,67.3780330890286,grapes
84,46,147,16.267434919562803,53.85270565215917,7.096384070712136,80.50700286826618,grapes
71,73,122,38.729132696635986,61.37700571767869,6.329246293595044,71.27534436178678,grapes
81,74,148,33.34387498826952,57.26759702503197,6.116443387879668,83.25155476881329,grapes
98,67,140,31.23110058650285,66.26322084797698,6.513990176479388,80.94237061790884,grapes
83,51,142,36.71430305220338,61.131001836025426,6.75041768508278,62.44782126081306,grapes
76,75,113,37.92175806224613,62.35169449823011,5.916687614437134,63.3315783201858,grapes
88,51,132,30.18630591141736,56.80518517356658,7.0846882453622495,64.4499246523833,grapes
97,68,126,17.339078034700997,69.23385634101169,7.421189565814582,69.39364731232939,grapes
80,77,109,30.903614504216456,63.92596806558497,5.975004961684523,71.82512822857609,grapes
75,43,110,16.033582448533508,67.32045239496833,6.018683747910662,52.53234768914183,grapes
89,78,122,25.074498347450735,62.88764293696623,7.268759156464168,85.14013775133367,grapes
75,74,145,37.92752015733147,59.66990422940688,6.774517133440037,85.4660069704133,grapes
93,51,142,17.80635357099859,53.09624989090677,6.417714813981604,62.70157607618257,grapes
67,44,127,33.71210084140725,53.06691759280631,6.718726690246566,78.52960110100366,grapes
78,56,138,24.143487148803345,57.543339738328676,6.639724869111022,63.762431905979724,grapes
96,61,124,22.857523500237,52.10065865025124,6.71227259846401,81.19606748460534,grapes
65,48,109,24.987607620687996,52.51095503666208,7.44174460675727,61.40119277161409,grapes
76,67,148,21.26158147416584,66.7494734494627,6.840015052110968,67.4022149111662,grapes
93,44,107,27.16550128685762,64.73590478373461,6.167611595840549,57.115360399244544,grapes
77,72,120,22.791735182527532,69.98399275875826,6.780466562075332,55.64389694845596,grapes
91,58,125,37.44820312881298,66.03111976647742,5.535052944417647,57.04173852809002,grapes
62,78,125,39.47301758851594,56.93072704173669,7.397698306110296,89.08461091780187,grapes
70,43,118,17.589042999810857,62.63151697085164,6.328659335045215,69.54734327064426,grapes
60,66,108,17.864872656807407,54.03353303377783,5.8750917789916395,69.83563885688334,grapes
93,72,138,27.604502864690573,63.41106279063486,7.360810225243693,75.54345393056032,grapes
93,64,129,20.47474289007966,58.5572561013806,6.832408654240131,74.71745856276698,grapes
76,61,109,19.031051258098387,59.26893548410919,6.310732903484975,67.36115023812073,grapes
68,60,133,21.24395034727042,63.510867793019976,7.141049708839231,65.89413176381716,grapes
97,74,132,22.750857241643587,50.32947687811341,5.718921603139385,50.346294959460465,grapes
75,73,127,28.01011356891898,69.45709801730871,6.2679052669861965,58.3641757521686,grapes
77,69,143,24.866607932426344,64.81347969073988,6.9233060158598665,88.09939205715585,grapes
65,76,123,15.430970956305607,64.71493797585532,7.087570283183477,89.66315647456524,grapes
91,42,121,31.670395513208362,62.91836840640684,7.24212209800975,83.651416971865,grapes
97,45,100,33.480494034974505,67.61812533500478,7.1091706286076946,82.6596002872448,grapes
97,46,123,29.478113441349794,65.95962772806091,6.23092209549724,73.76478736938594,grapes
98,61,142,20.718058147335586,64.9316855606026,6.292016855105049,79.51136048335084,grapes
64,46,132,35.06789380919211,68.11540922578737,6.843399388968232,84.74713068699795,grapes
73,76,106,30.800484895980944,57.216563745825944,7.089476338233556,82.2985544846705,grapes
79,78,142,21.887290974654118,52.305943352326054,5.9464449874246466,70.8446128876816,grapes
75,77,136,18.722179361222377,65.0122298059118,6.515778706957165,60.91535823083493,grapes
67,47,118,36.26238208767739,56.755092425598804,7.115718310613341,79.55174083215438,grapes
94,71,143,28.100309315607404,52.42286139958114,6.781650806606086,51.32301918746795,grapes
91,50,148,22.27550539207491,69.69679811929616,6.8996852525066625,84.83528660256403,grapes
69,69,106,20.203569403246885,61.57184365030099,7.335008870913983,84.95655350342221,grapes
67,61,140,30.503088634983996,54.62014594318568,6.938506211006059,76.17338135953305,grapes
69,51,110,15.776335220270186,58.75838471442203,6.390108515675486,73.42388175500764,grapes
99,43,130,34.23347668640141,60.54085481888064,7.155049969107494,83.06243792911661,grapes
70,66,148,38.963841704729916,64.12922488924018,7.183710303218269,73.79998845625593,grapes
79,47,122,30.586388842645672,57.28689714761953,6.529004189260519,56.54291953882745,grapes
74,61,105,26.642231994730757,57.968887443669395,6.397103766908838,80.57622696128561,grapes
97,49,110,15.020673511407487,68.97494742108707,6.512736374462261,81.99996538987673,grapes
72,41,110,31.8740167274563,52.60024390704366,6.276706465799093,87.66062727801156,grapes
77,42,119,24.297477101903887,54.662507607170355,7.068559252292052,66.52223107769547,grapes
99,47,107,35.77040494867079,52.212570006202164,6.694062350355191,83.11648399993224,grapes
99,69,129,38.00786431370945,56.647747987554865,6.8156118684586815,58.2351426367544,grapes
82,54,119,18.734287789351487,63.38376960459192,7.2470550446887,63.9652655722842,grapes
94,68,132,35.77727357138526,62.38883090981683,6.244133090075442,78.73514437386784,grapes
85,52,124,16.57989228858622,60.31332259675149,6.17942374773417,64.84772621479159,grapes
98,42,149,33.224351830386084,57.93627272174379,7.29497849598273,72.83097470505169,grapes
69,71,100,20.683414899388282,63.63079491630056,6.427102075872888,76.03283033833735,grapes
82,45,115,35.91802661551669,68.93318237246795,6.044338412994845,80.14514870918129,grapes
85,78,142,38.42181170056476,66.18064237875774,6.605663323279856,72.50602463087445,grapes
68,65,103,31.253721505148103,56.27497518891032,6.993634865790329,53.44469419043872,grapes
92,51,129,38.6555414556729,68.51158003732861,7.49219660651145,73.83536974045434,grapes
93,73,143,32.06499709920293,61.0067077099159,6.344939210058447,58.64255735868788,grapes
74,58,149,38.18685529273715,57.980774839219364,6.744361694480075,52.24929364691668,grapes
97,41,122,31.899635675038244,69.99040185878336,5.6593628958766065,51.85823017318892,grapes
88,57,105,34.83887145468741,67.12410773734732,7.363941343898832,67.20252258296395,grapes
99,41,145,29.676010312769897,53.73871510550709,6.638431078982164,67.2621790049237,grapes
91,48,116,27.706348158800406,58.66190441379446,6.2019554407435145,62.82611286572142,grapes
95,70,116,21.73392911774242,60.54783829530085,6.075927339753847,51.351526887603804,grapes
97,72,140,29.77110579360719,62.41443353801418,5.667990782722393,57.85904164625193,grapes
80,70,148,39.223850734016885,53.96839678649199,5.748017563815427,81.50875257288197,grapes
99,67,135,19.138523132947938,64.09510232014549,7.091596647194641,61.128684116193014,grapes
85,66,103,38.83613487410515,60.78653870949912,7.205432837571013,57.830882948816,grapes
85,74,104,22.818237940970924,59.175069501914656,7.3975981731454725,62.14374283102583,grapes
86,78,139,15.728960782065519,61.514994996548815,5.969284072528299,88.39412615056138,grapes
61,74,128,19.297761108474283,54.55498542349825,6.788935663830892,56.87800014161324,grapes
95,77,102,31.004227915251533,69.93623593382895,6.774615831876731,50.72483364926329,grapes
94,62,134,34.44092011014315,59.94784411977069,6.723430204689341,52.78368253034457,grapes
83,58,122,32.98057696983549,54.80018607489493,6.445075589626804,51.96053331158736,grapes
83,56,104,35.9051543151667,64.0717917596901,5.618306608020535,83.05353892728064,grapes
95,72,124,32.717387878165084,59.437244809811176,6.014544219097955,54.48417033816646,grapes
81,64,111,31.64974950058895,56.61085330979977,5.66020574579165,64.93323625986301,grapes
98,59,139,35.44240849828458,56.10409460281561,7.48503527277677,84.07061595678303,grapes
89,74,127,39.19323326524059,54.4858138547326,7.381075962553805,76.9303362819789,grapes
82,52,145,16.231662721752585,59.276807403399275,6.547521673915091,70.53407193343031,grapes
91,59,122,38.26950323088911,55.19251200140593,6.176886635370571,87.09585093472894,grapes
78,54,101,30.824691887404065,51.66973285542195,6.447040023706866,72.95304141331536,grapes
77,57,129,34.14932335475949,53.797285632050446,7.087413458906658,89.817403817952,grapes
70,63,133,21.977134997837407,54.87841535179107,6.779429744387084,80.22578453380504,grapes
73,73,101,29.001539484730053,62.852084826450884,6.349514840070288,52.183009710065264,grapes
78,67,119,30.761037930160626,52.0884623467531,6.267388862991156,71.14023641148997,grapes
78,78,118,28.717660188232426,56.697439583418344,6.935368433774267,88.88048733891264,grapes
60,44,109,17.94198809537835,64.24414869043157,5.597242193255737,55.58409890918918,grapes
87,48,122,36.73750903268581,60.37708313756798,7.23353168578242,76.75484583434405,grapes
63,43,107,19.36757461381429,66.66977647885464,6.6544736327584335,53.66944809293975,grapes
81,55,107,20.520297677839025,60.64628694577836,6.782603146905141,56.073915151976806,grapes
104,57,71,26.299086641222093,66.35975503204463,6.692724245656419,66.38625519966199,watermelon
83,55,45,30.747794315446733,79.19293844958557,6.258086605995718,67.06940122977798,watermelon
113,53,45,33.14727671937594,66.55859996780826,6.836565920474437,54.68802159918602,watermelon
106,42,62,27.508254870232744,72.12509804759753,6.031021939539119,48.35758028310965,watermelon
108,49,67,27.693236871671715,78.38831575847246,6.192623135578917,55.80870591832027,watermelon
98,44,63,29.53577773381413,60.96736919047015,6.527112305129757,69.78210329285109,watermelon
101,52,46,33.27054802310774,67.84363764416929,6.049435204962821,66.3668201950715,watermelon
103,44,58,34.04738848234237,77.9622240669236,6.6930228484225,55.38906151280509,watermelon
86,49,52,29.912875027722283,77.45117392579822,6.361523914033687,69.68731021890343,watermelon
82,42,42,32.53131813564252,70.91379095911188,6.778972804703156,58.42640391363106,watermelon
110,58,58,28.57805677118632,68.31283884513228,6.025663928101028,44.74490675851364,watermelon
101,57,79,34.639925919281175,70.37426172382445,6.067878198590864,55.08608191185196,watermelon
119,57,47,26.014052924071667,73.688472449802,6.235994517983953,59.044405349812486,watermelon
90,49,47,26.96697238848465,67.37767672654621,6.12024362851599,51.083890137548096,watermelon
102,55,53,32.68502094648174,66.60618302744349,6.7393354220114885,42.78199332747867,watermelon
102,43,77,25.555160828773527,64.54852749052354,6.213663399013061,58.25761383128394,watermelon
114,53,48,33.51462328553106,64.56116268094408,6.637995082147391,51.566256213298765,watermelon
91,50,52,28.507033795411626,79.42785939072968,6.826731954682136,57.30932121644925,watermelon
89,42,47,28.939740266321774,66.84457123663553,6.970746085496211,67.64483155438661,watermelon
87,45,72,29.19717979487034,72.53292606959863,6.487475384768896,43.569539163038904,watermelon
98,59,56,25.644033746688986,60.40862918897421,6.918895406355357,66.27536947298688,watermelon
111,59,48,25.169963716516534,74.04016014612561,6.223785868303178,61.981230105207864,watermelon
99,53,61,28.407767978597043,77.33716056916933,6.095683362327498,54.90346950566796,watermelon
115,50,62,29.345826626643603,68.16458377942469,6.212470154611137,42.75242300420613,watermelon
119,44,63,28.698117398327557,64.6747013108618,6.497843670714668,69.05178225585313,watermelon
110,40,75,26.271666568956967,66.82919018180031,6.921527302236983,52.6174326288333,watermelon
115,52,53,32.7426256157936,64.4524699748651,6.319302220134529,67.56653936955007,watermelon
87,43,70,27.583750196344617,68.68696863906835,6.308355585470147,48.23145567569628,watermelon
94,47,50,25.9882648079822,74.44434927482354,6.773613087137892,61.10788870766707,watermelon
100,43,61,26.96350374054853,67.04727369764423,6.589150011021244,67.16927694381275,watermelon
89,51,79,31.199756908021005,78.61130376766552,6.869806634968791,62.78462500574744,watermelon
85,53,75,30.08045928252811,79.28389835336607,6.625910412439829,53.179809269964025,watermelon
82,53,46,31.465987271647712,62.31878871206381,6.739057735456419,51.18365290725055,watermelon
86,47,46,29.40282754063787,74.51954088025208,6.2157585387079255,47.558984726850625,watermelon
98,52,67,31.239496728084237,60.79417529892128,6.300842020757651,65.54512227173076,watermelon
96,54,60,26.07656657808576,61.746237394468785,6.159067311308693,63.39543211063446,watermelon
99,50,48,34.066011384387295,68.0881320299095,6.31481134083196,46.586858606734495,watermelon
112,54,58,33.24451460582871,77.00464827913841,6.912495840532194,65.57788309467304,watermelon
95,47,54,32.60265608982496,69.19456145160416,6.380281500764667,53.697879661872335,watermelon
98,48,58,26.99790902492357,76.08476184057662,6.788964527781289,66.8232943336633,watermelon
104,43,46,27.88370447504797,76.28789535726466,6.169977360439119,61.60891099325029,watermelon
80,51,71,26.04750599116364,68.08192491586847,6.458866833507356,58.11102243580082,watermelon
113,54,78,31.56820924377982,77.93963676945317,6.9559522189371075,45.64995217987582,watermelon
89,46,74,28.628707612786833,68.10446894420386,6.970729956375862,47.73563052865059,watermelon
101,59,77,25.531511697728842,63.18067749647137,6.316963304056432,67.02044960081227,watermelon
102,53,55,29.676695490380016,61.02313104011791,6.039030616255113,66.66194618213866,watermelon
106,57,65,33.05009826464425,68.10311024040162,6.495626932218699,68.5482885466406,watermelon
92,52,49,30.826720628016293,64.71619504818207,6.02347175902259,47.00025325523088,watermelon
104,44,54,29.65898004943847,74.41268131297339,6.453661578669488,63.82416854251197,watermelon
101,46,45,33.1114005277887,62.33162290041529,6.928990842915317,53.523902217263775,watermelon
91,49,59,32.75291114181544,64.54499239285353,6.817321503228273,47.8716835530061,watermelon
107,46,72,31.431212657052114,79.77917515936629,6.918231033688428,53.81991509479412,watermelon
92,57,78,29.65918045391141,62.566701626934055,6.329007574432772,45.1828654579424,watermelon
100,52,79,27.936457927274095,75.46877577480272,6.12012338342533,56.88661749190982,watermelon
85,48,46,27.496587447993285,75.8362509728922,6.009704322644874,52.470569044419015,watermelon
118,54,45,30.397673886730573,62.0624155914475,6.850945989138989,51.36107567225659,watermelon
117,59,67,34.84367050962799,69.02727722736634,6.249173620474991,69.29839393304792,watermelon
89,49,59,33.60681993853934,74.3170801577738,6.4498676488532105,50.462410902865265,watermelon
101,44,67,33.03582751475902,79.69200958052284,6.221163139619411,53.449832472632515,watermelon
95,55,56,31.928950525891523,77.01142009759644,6.854895602490101,62.53021122248967,watermelon
116,42,56,27.092361915332965,62.11041723496677,6.53755813299144,52.44894189627224,watermelon
101,53,58,30.04828781215,71.3473821184943,6.232863224753918,55.04980966840053,watermelon
112,49,64,25.276397723090675,67.46474728413382,6.187878468238871,65.48611707220583,watermelon
101,43,63,27.733932280309645,71.59758579635601,6.270631077292648,59.09145868981697,watermelon
96,51,71,31.696513431955683,71.20043495258881,6.340860211211848,45.204947651454184,watermelon
85,45,72,32.62978084740434,79.97841012992467,6.5917117063042046,51.38083832982545,watermelon
99,45,65,31.280034908016578,61.68969180941706,6.055059090418227,56.695377000272046,watermelon
91,53,55,26.330598137897322,79.25641686891286,6.113742294051098,55.33276311180197,watermelon
117,46,75,30.033801084762818,78.24991958036239,6.024414664612683,41.43769631685361,watermelon
83,49,44,32.91520853134212,74.17405327447892,6.056888750808862,44.883157498516404,watermelon
110,53,60,28.23843145622505,70.81510796167835,6.108903885547785,42.87244368419633,watermelon
89,47,77,25.339180430221855,65.83859995543453,6.854396135653033,58.45173331338147,watermelon
92,51,40,30.101929367698318,74.1690529155454,6.262605003749714,65.49963404602266,watermelon
95,42,66,27.189960193084655,66.5209710775108,6.506731235087958,41.94351928991048,watermelon
85,46,71,29.372573613982958,61.23664927440928,6.308555734535395,51.40452815492744,watermelon
81,52,74,27.8292228587727,68.87751483126772,6.3867973933604265,62.158535774745054,watermelon
99,53,60,34.00348439301347,74.47021595481985,6.183496496360807,49.22771629761603,watermelon
119,45,67,28.864705110377574,68.12526280775842,6.593363458488653,45.95427329953537,watermelon
92,40,47,25.737282782307645,77.85616649151466,6.47067909103402,62.334222824983286,watermelon
88,54,74,31.622208309855104,74.63499783783263,6.0489806916610585,41.99875733865319,watermelon
106,57,47,31.394514692733374,75.50720569612456,6.574589540359959,64.8660937881386,watermelon
112,49,68,29.93479118160512,65.07419362989643,6.452656961752209,42.27765741269169,watermelon
107,59,65,31.09693429602948,61.876220335658964,6.04797627729033,42.24152093686782,watermelon
97,59,71,28.07752592520406,62.02312825595007,6.508303315827816,52.33663510256905,watermelon
112,53,45,33.58513135021506,78.98618448959408,6.503255883536672,68.36578140827567,watermelon
98,52,58,29.22118248913959,63.938788220001406,6.913054849558533,53.66212560320207,watermelon
80,43,76,27.312085575408535,75.91126366327086,6.0516677817921485,44.04344394599068,watermelon
99,57,71,33.48140960507271,75.89984368866739,6.037700652263384,62.92753090692503,watermelon
83,42,78,25.98206229481248,67.4768167737328,6.1870823531849855,41.796773204595766,watermelon
103,52,60,29.519721850476575,69.47504753931318,6.373376194099791,65.7460940485685,watermelon
87,45,58,30.218431426785635,78.31681992012074,6.838331842893878,55.375380977338466,watermelon
114,45,63,27.569706729194444,73.19146139000803,6.911665693019889,56.017738637457306,watermelon
89,42,46,31.884084176737346,79.66066284427166,6.8533314861962396,63.31250008781625,watermelon
103,59,46,31.00535732282294,73.80674441001767,6.857541328729993,44.86320281088268,watermelon
87,56,68,25.71041347744248,78.55064837622196,6.881317640140042,41.757397020607534,watermelon
108,41,78,26.56587043973658,72.82104708585749,6.13415480868121,65.82009507652927,watermelon
80,55,64,31.497930639174545,61.916658159166595,6.419368562441493,59.009222720899636,watermelon
84,58,57,30.80760956919282,75.91751319236795,6.702731905527305,62.47964088921335,watermelon
97,45,49,26.884721855651815,70.29242571341777,6.614950184121787,42.215591354476835,watermelon
116,47,65,31.071262780604048,60.563971470294014,6.769234464502864,45.35654047769002,watermelon
98,48,45,26.730823801127467,63.915821787534945,6.579981783578543,40.74257436234639,muskmelon
93,46,53,25.259131791236385,65.56503105321003,6.370132752318411,40.82380737502475,muskmelon
101,45,46,26.928878093521302,74.55489808383922,6.00212646009225,43.20900488745802,muskmelon
119,49,76,33.79099960575097,78.75519437632435,6.9217605178495605,22.104047500638814,muskmelon
112,44,52,31.79714863201828,73.14681865139318,6.5953631418926735,48.62185129737948,muskmelon
89,48,78,27.12383181479774,64.80508154512775,6.281397449324153,22.56914122130971,muskmelon
86,46,50,34.172532128074316,75.08710685818794,6.040687298961016,44.47069710842792,muskmelon
118,52,58,27.651823172700823,73.8145948641113,6.518007540475162,23.92135183427099,muskmelon
80,53,53,34.54961518934045,67.18820094361988,6.429491751146501,47.13589177316909,muskmelon
110,56,78,28.584450264886854,76.74034400056885,6.3017495959701435,28.759964162470396,muskmelon
88,53,71,27.722813526678014,79.83121825830307,6.8806941994824165,26.172258122789106,muskmelon
